255,255,0
255,255,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,255
255,221,224
255,221,224
0,0,255
0,0,255
0,0,255
0,0,255
255,221,224
255,221,224
0,0,255
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,221,224
255,221,224
255,221,224
255,221,224
255,255,0
255,255,0
0,0,0
0,0,0
0,0,0
0,0,0
255,221,224
255,221,224
255,221,224
255,221,224
0,0,255
0,0,255
255,221,224
255,221,224
255,221,224
255,221,224
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,33,33
255,33,33
255,221,224
255,221,224
255,255,0
255,255,0
0,0,0
0,0,0
0,0,0
0,0,0
255,33,33
255,33,33
255,221,224
255,221,224
0,0,255
0,0,255
255,33,33
255,33,33
255,221,224
255,221,224
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,33,33
255,33,33
255,221,224
255,221,224
255,255,0
255,255,0
255,255,0
0,0,0
0,0,0
0,0,255
255,33,33
255,33,33
255,221,224
255,221,224
0,0,255
0,0,255
255,33,33
255,33,33
255,221,224
255,221,224
0,0,255
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,255,0
255,221,224
255,221,224
255,255,0
255,255,0
255,255,0
255,255,0
0,0,0
0,0,0
0,0,255
0,0,255
255,221,224
255,221,224
0,0,255
0,0,255
0,0,255
0,0,255
255,221,224
255,221,224
0,0,255
0,0,255
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
0,0,0
0,0,0
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
0,0,0
0,0,0
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
0,0,0
0,0,0
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
0,0,0
0,0,0
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,255,0
255,255,0
0,0,0
255,255,0
255,255,0
0,0,0
0,0,0
0,0,255
0,0,255
0,0,0
0,0,255
0,0,255
0,0,255
0,0,0
0,0,0
0,0,255
0,0,255
0,0,255
0,0,0
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,0
255,255,0
0,0,0
0,0,0
0,0,0
255,255,0
0,0,0
0,0,0
0,0,255
0,0,0
0,0,0
0,0,0
0,0,255
0,0,255
0,0,0
0,0,0
0,0,255
0,0,255
0,0,0
0,0,0
0,0,0
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
